No.,Time,Source,Destination,Protocol,Length,Rank,Info
9358,68.872,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9359,68.872,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9360,68.873,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9361,68.873,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9362,68.894,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9363,68.894,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9364,68.894,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9365,68.895,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9366,68.941,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9367,68.941,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9368,68.942,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9369,68.945,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9370,68.945,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9371,68.946,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9372,68.946,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9373,68.965,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9374,68.965,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9375,68.99,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9376,68.99,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9377,69,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9378,69.001,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9379,69.001,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9380,69.001,fe80::212:7408:8:808,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9381,69.002,,,IEEE 802.15.4,5,,Ack
9382,69.062,fe80::212:7404:4:404,fe80::212:7401:1:101,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9383,69.062,,,IEEE 802.15.4,5,,Ack
9384,69.189,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9385,69.189,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9386,69.189,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9387,69.19,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9388,69.19,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9389,69.19,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9390,69.223,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9391,69.224,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9392,69.224,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9393,69.224,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9394,69.252,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9395,69.252,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9396,69.253,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9397,69.253,2002:db8::212:7405:5:505,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9398,69.253,,,IEEE 802.15.4,5,,Ack
9399,69.302,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9400,69.302,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9401,69.302,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9402,69.303,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9403,69.303,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9404,69.338,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9405,69.339,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9406,69.339,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9407,69.339,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9408,69.339,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9409,69.34,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9410,69.367,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9411,69.367,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9412,69.368,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9413,69.368,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9414,69.368,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9415,69.385,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9416,69.415,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9417,69.415,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9418,69.416,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9419,69.416,,,IEEE 802.15.4,5,,Ack
9420,69.444,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9421,69.445,,,IEEE 802.15.4,5,,Ack
9422,69.701,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9423,69.701,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9424,69.702,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9425,69.731,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9426,69.731,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9427,69.732,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9428,69.732,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9429,69.732,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9430,69.732,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9431,69.761,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9432,69.761,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9433,69.762,fe80::212:7405:5:505,fe80::212:740a:a:a0a,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9434,69.762,,,IEEE 802.15.4,5,,Ack
9435,69.814,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9436,69.814,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9437,69.815,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9438,69.815,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9439,69.815,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9440,69.816,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9441,69.816,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9442,69.842,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9443,69.843,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9444,69.843,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9445,69.843,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9446,69.843,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9447,69.844,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9448,69.844,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9449,69.877,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9450,69.877,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9451,69.877,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9452,69.878,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9453,69.878,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9454,69.908,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9455,69.909,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9456,69.909,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9457,69.909,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9458,69.909,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9459,69.91,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9460,69.91,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9461,69.91,,,IEEE 802.15.4,5,,Ack
9462,69.99,fe80::212:7404:4:404,fe80::212:7401:1:101,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9463,69.99,,,IEEE 802.15.4,5,,Ack
9464,70.326,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9465,70.326,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9466,70.327,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9467,70.327,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9468,70.355,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9469,70.355,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9470,70.355,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9471,70.356,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9472,70.356,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9473,70.356,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9474,70.372,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9475,70.407,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9476,70.408,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9477,70.408,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9478,70.408,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9479,70.408,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9480,70.409,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9481,70.435,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9482,70.435,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9483,70.435,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9484,70.45,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9485,70.472,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9486,70.5,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9487,70.501,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9488,70.501,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9489,70.533,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9490,70.534,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9491,70.534,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9492,70.568,fe80::212:7412:12:1212,ff02::1a,ICMPv6,97,768,RPL Control (DODAG Information Object)
9493,70.646,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9494,70.646,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9495,70.647,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9496,70.647,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9497,70.675,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9498,70.675,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9499,70.675,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9500,70.676,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9501,70.676,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9502,70.708,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9503,70.708,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9504,70.709,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9505,70.709,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9506,70.709,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9507,70.709,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9508,70.736,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9509,70.737,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9510,70.737,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9511,70.737,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9512,70.737,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9513,70.738,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9514,70.738,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9515,70.759,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9516,70.759,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9517,70.759,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9518,70.788,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9519,70.788,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9520,70.789,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9521,70.789,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9522,70.789,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9523,70.79,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9524,70.79,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9525,70.79,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9526,70.791,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9527,70.791,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9528,70.791,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9529,70.829,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9530,70.83,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9531,70.83,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9532,70.83,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9533,70.831,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9534,70.831,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9535,70.831,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9536,70.857,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9537,70.857,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9538,70.857,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9539,70.857,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9540,70.858,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9541,70.886,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9542,70.886,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9543,70.886,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9544,70.887,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9545,70.887,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9546,70.887,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9547,70.888,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9548,70.928,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9549,70.928,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9550,70.929,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1210,RPL Control (DODAG Information Object)
9551,70.929,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9552,70.929,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9553,70.929,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9554,70.93,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9555,70.961,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9556,70.962,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9557,70.962,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9558,70.962,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9559,70.963,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9560,71.063,2002:db8::212:7412:12:1212,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9561,71.064,2002:db8::212:7412:12:1212,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9562,71.064,2002:db8::212:7412:12:1212,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9563,71.064,2002:db8::212:7412:12:1212,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9564,71.064,2002:db8::212:7412:12:1212,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
9565,71.065,,,IEEE 802.15.4,5,,Ack
9566,71.092,2002:db8::212:7412:12:1212,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
9567,71.092,,,IEEE 802.15.4,5,,Ack
9568,71.203,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9569,71.204,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9570,71.204,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9571,71.204,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9572,71.205,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9573,71.205,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9574,71.205,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9575,71.206,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9576,71.238,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9577,71.239,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9578,71.239,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9579,71.239,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9580,71.239,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9581,71.281,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9582,71.281,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9583,71.285,,,IEEE 802.15.4,5,,Ack
9584,71.305,fe80::212:7402:2:202,fe80::212:7401:1:101,ICMPv6,76,,RPL Control (Destination Advertisement Object)
9585,71.305,,,IEEE 802.15.4,5,,Ack
9586,71.799,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9587,71.799,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9588,71.801,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9589,71.828,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9590,71.828,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9591,71.829,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9592,71.829,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9593,71.829,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9594,71.86,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9595,71.86,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9596,71.861,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9597,71.861,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9598,71.892,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9599,71.892,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9600,71.91,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9601,71.931,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9602,71.961,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
9603,71.961,fe80::212:7406:6:606,ff02::1a,ICMPv6,97,1220,RPL Control (DODAG Information Object)
