No.,Time,Source,Destination,Protocol,Length,Rank,Info
19384,98.081,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19385,98.081,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19386,98.111,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19387,98.111,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19388,98.111,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19389,98.111,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19390,98.142,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19391,98.142,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19392,98.143,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19393,98.143,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19394,98.143,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19395,98.173,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19396,98.173,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19397,98.189,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19398,98.189,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19399,98.205,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19400,98.205,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19401,98.206,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19402,98.221,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19403,98.238,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19404,98.238,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19405,98.239,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19406,98.239,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19407,98.253,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19408,98.271,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19409,98.272,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19410,98.287,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19411,98.303,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1598,RPL Control (DODAG Information Object)
19412,98.318,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19413,98.319,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19414,98.319,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19415,98.334,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19416,98.351,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19417,98.351,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19418,98.352,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19419,98.352,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19420,98.352,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19421,98.353,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19422,98.367,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19423,98.367,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19424,98.367,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19425,98.368,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19426,98.399,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19427,98.399,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19428,98.399,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19429,98.4,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19430,98.4,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19431,98.4,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19432,98.401,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19433,98.401,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19434,98.402,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19435,98.417,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19436,98.418,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19437,98.419,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19438,98.419,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19439,98.42,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19440,98.432,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19441,98.433,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19442,98.433,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19443,98.434,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19444,98.45,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19445,98.451,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19446,98.451,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19447,98.464,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19448,98.465,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19449,98.465,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19450,98.466,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19451,98.498,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19452,98.499,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19453,98.499,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19454,98.5,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19455,98.5,,,IEEE 802.15.4,5,,Ack
19456,98.501,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19457,98.515,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19458,98.516,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19459,98.69,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19460,98.69,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19461,98.691,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19462,98.691,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19463,98.691,,,IEEE 802.15.4,5,,Ack
19464,98.692,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19465,98.692,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19466,98.74,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19467,98.74,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19468,98.74,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19469,98.741,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19470,98.784,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19471,98.785,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19472,98.785,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19473,98.816,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19474,98.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19475,98.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19476,98.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19477,98.818,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19478,98.818,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19479,98.835,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19480,98.836,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19481,98.846,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19482,98.847,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19483,98.864,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19484,98.864,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19485,98.865,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19486,98.881,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19487,98.912,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19488,98.913,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19489,98.913,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19490,98.913,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19491,98.914,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19492,98.914,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19493,98.944,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
19494,98.945,,,IEEE 802.15.4,5,,Ack
19495,98.96,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19496,98.96,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19497,98.96,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19498,98.961,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19499,98.975,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19500,98.976,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19501,98.976,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19502,98.976,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19503,98.977,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19504,98.992,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19505,98.992,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19506,99.02,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19507,99.02,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19508,99.021,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19509,99.021,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19510,99.021,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19511,99.022,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19512,99.022,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19513,99.043,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19514,99.044,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19515,99.044,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19516,99.044,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19517,99.045,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19518,99.045,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19519,99.045,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19520,99.046,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19521,99.046,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19522,99.072,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19523,99.073,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19524,99.073,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19525,99.073,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19526,99.073,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19527,99.074,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19528,99.074,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19529,99.074,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19530,99.075,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19531,99.075,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19532,99.104,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19533,99.105,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19534,99.105,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19535,99.105,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19536,99.106,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19537,99.106,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19538,99.106,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19539,99.106,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19540,99.107,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19541,99.107,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19542,99.136,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19543,99.137,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19544,99.137,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19545,99.138,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19546,99.138,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19547,99.154,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19548,99.155,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19549,99.155,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19550,99.168,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19551,99.169,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19552,99.169,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19553,99.169,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19554,99.184,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19555,99.185,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19556,99.185,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19557,99.202,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19558,99.202,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19559,99.203,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19560,99.203,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19561,99.203,fe80::212:7405:5:505,fe80::212:7415:15:1515,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19562,99.204,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19563,99.265,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19564,99.265,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19565,99.265,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19566,99.28,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19567,99.297,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19568,99.298,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19569,99.299,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19570,99.33,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19571,99.33,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19572,99.331,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19573,99.332,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19574,99.364,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19575,99.365,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19576,99.366,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19577,99.393,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19578,99.394,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19579,99.394,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19580,99.395,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19581,99.396,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19582,99.427,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19583,99.427,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19584,99.428,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19585,99.429,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19586,99.449,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19587,99.467,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19588,99.467,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19589,99.468,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19590,99.496,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19591,99.703,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,1184,RPL Control (DODAG Information Object)
19592,99.736,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19593,99.737,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19594,99.747,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19595,99.748,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19596,99.748,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19597,99.767,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19598,99.768,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19599,99.768,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19600,99.768,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19601,99.769,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19602,99.782,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19603,99.783,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19604,99.798,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19605,99.799,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19606,99.799,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19607,99.825,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19608,99.825,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19609,99.826,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19610,99.826,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19611,99.826,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19612,99.827,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19613,99.849,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19614,99.849,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19615,99.85,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19616,99.85,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19617,99.85,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19618,99.85,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19619,99.851,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19620,99.851,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19621,99.851,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19622,99.878,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19623,99.879,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
19624,99.879,fe80::212:7415:15:1515,fe80::212:7417:17:1717,ICMPv6,76,,RPL Control (Destination Advertisement Object)
19625,99.879,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
